date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:34:22	1540/1540	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Jan%202017%2021:05:50%20GMT	https://cdn.alsacreations.net/apple-touch-icon-152x152.png	C:/My%20Web%20Sites/gyakorlat5/cdn.alsacreations.net/apple-touch-icon-152x152.png	(from https://www.alsacreations.com/)
17:34:22	1813/1813	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Jan%202017%2021:05:50%20GMT	https://cdn.alsacreations.net/apple-touch-icon-180x180.png	C:/My%20Web%20Sites/gyakorlat5/cdn.alsacreations.net/apple-touch-icon-180x180.png	(from https://www.alsacreations.com/)
17:34:23	653/653	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Jan%202017%2021:05:50%20GMT	https://cdn.alsacreations.net/favicon-32x32.png	C:/My%20Web%20Sites/gyakorlat5/cdn.alsacreations.net/favicon-32x32.png	(from https://www.alsacreations.com/)
17:34:23	2256/2256	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Jan%202017%2021:05:50%20GMT	https://cdn.alsacreations.net/android-chrome-192x192.png	C:/My%20Web%20Sites/gyakorlat5/cdn.alsacreations.net/android-chrome-192x192.png	(from https://www.alsacreations.com/)
17:34:24	1312/1312	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Jan%202017%2021:05:50%20GMT	https://cdn.alsacreations.net/favicon-96x96.png	C:/My%20Web%20Sites/gyakorlat5/cdn.alsacreations.net/favicon-96x96.png	(from https://www.alsacreations.com/)
17:34:24	456/456	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Jan%202017%2021:05:50%20GMT	https://cdn.alsacreations.net/favicon-16x16.png	C:/My%20Web%20Sites/gyakorlat5/cdn.alsacreations.net/favicon-16x16.png	(from https://www.alsacreations.com/)
17:34:24	998/998	---M--	200	added ('OK')	application/json	date:Fri,%2009%20Oct%202020%2020:23:49%20GMT	https://www.alsacreations.com/manifest.json	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/manifest.json	(from https://www.alsacreations.com/)
17:34:25	2856/2856	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Jan%202017%2021:05:50%20GMT	https://cdn.alsacreations.net/mstile-144x144.png	C:/My%20Web%20Sites/gyakorlat5/cdn.alsacreations.net/mstile-144x144.png	(from https://www.alsacreations.com/)
17:34:25	38761/38761	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20Sep%202024%2009:55:06%20GMT	https://cdn.alsacreations.net/css/dist/styles.1727690106.min.css	C:/My%20Web%20Sites/gyakorlat5/cdn.alsacreations.net/css/dist/styles.1727690106.min.css	(from https://www.alsacreations.com/)
17:34:26	558/558	---M-Z	200	added ('OK')	application/xml	date:Sat,%2025%20Sep%202021%2018:55:42%20GMT	https://www.alsacreations.com/opensearch.xml	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/opensearch.xml	(from https://www.alsacreations.com/)
17:34:26	5017/5017	---M-Z	200	added ('OK')	text/css	date:Sun,%2015%20Sep%202024%2013:21:47%20GMT	https://cdn.alsacreations.net/css/fonts/fontello/css/ac.1726406507.css	C:/My%20Web%20Sites/gyakorlat5/cdn.alsacreations.net/css/fonts/fontello/css/ac.1726406507.css	(from https://www.alsacreations.com/)
17:34:27	156845/156845	---M-Z	200	added ('OK')	application/rss+xml	date:Tue,%2017%20Dec%202024%2016:34:27%20GMT	https://www.alsacreations.com/rss/actualites.xml	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/rss/actualites.xml	(from https://www.alsacreations.com/)
17:34:27	27743/27743	---M-Z	200	added ('OK')	application/rss+xml	date:Tue,%2017%20Dec%202024%2016:34:27%20GMT	https://www.alsacreations.com/rss/commentaires.xml	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/rss/commentaires.xml	(from https://www.alsacreations.com/)
17:34:27	200393/200393	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2017%20Dec%202024%2016:34:28%20GMT	https://www.alsacreations.com/rss/apprendre.xml	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/rss/apprendre.xml	(from https://www.alsacreations.com/)
17:34:28	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2017%20Dec%202024%2016:34:28%20GMT	https://www.alsacreations.com/actu/	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/actu/index.html	(from https://www.alsacreations.com/)
17:34:28	46851/46851	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:28%20GMT	https://www.alsacreations.com/tuto/liste/1-html.html	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/tuto/liste/1-html.html	(from https://www.alsacreations.com/)
17:34:28	48911/48911	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:28%20GMT	https://www.alsacreations.com/tutoriels/	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/tutoriels/index.html	(from https://www.alsacreations.com/)
17:34:28	68840/68840	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:29%20GMT	https://www.alsacreations.com/tuto/liste/2-css.html	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/tuto/liste/2-css.html	(from https://www.alsacreations.com/)
17:34:28	43830/43830	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:29%20GMT	https://www.alsacreations.com/tuto/liste/5-javascript.html	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/tuto/liste/5-javascript.html	(from https://www.alsacreations.com/)
17:34:29	27981/27981	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:29%20GMT	https://www.alsacreations.com/tuto/liste/11-responsive-web-design.html	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/tuto/liste/11-responsive-web-design.html	(from https://www.alsacreations.com/)
17:34:29	32274/32274	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:30%20GMT	https://www.alsacreations.com/tuto/liste/10-design.html	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/tuto/liste/10-design.html	(from https://www.alsacreations.com/)
17:34:30	31665/31665	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:30%20GMT	https://www.alsacreations.com/tuto/liste/3-accessibilite.html	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/tuto/liste/3-accessibilite.html	(from https://www.alsacreations.com/)
17:34:30	43967/43967	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:30%20GMT	https://www.alsacreations.com/tuto/liste/4-developpement.html	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/tuto/liste/4-developpement.html	(from https://www.alsacreations.com/)
17:34:30	22465/22465	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:31%20GMT	https://www.alsacreations.com/tuto/liste/12-vue-nuxt.html	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/tuto/liste/12-vue-nuxt.html	(from https://www.alsacreations.com/)
17:34:31	26392/26392	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:31%20GMT	https://www.alsacreations.com/tuto/liste/9-formats-encodage-xml.html	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/tuto/liste/9-formats-encodage-xml.html	(from https://www.alsacreations.com/)
17:34:31	31780/31780	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:32%20GMT	https://www.alsacreations.com/tuto/liste/8-web.html	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/tuto/liste/8-web.html	(from https://www.alsacreations.com/)
17:34:32	8036/8036	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2015%20Nov%202021%2008:07:13%20GMT	https://www.alsacreations.com/xmedia/pictos/alsacreatures/funny.svg	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/xmedia/pictos/alsacreatures/funny.svg	(from https://www.alsacreations.com/)
17:34:32	46326/46326	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:32%20GMT	https://www.alsacreations.com/tuto/top/	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/tuto/top/index.html	(from https://www.alsacreations.com/)
17:34:32	25941/25941	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:32%20GMT	https://www.alsacreations.com/outils/kiwipedia/	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/outils/kiwipedia/index.html	(from https://www.alsacreations.com/)
17:34:32	41235/41235	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:32%20GMT	https://www.alsacreations.com/outils/	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/outils/index.html	(from https://www.alsacreations.com/)
17:34:32	39810/39810	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:33%20GMT	https://www.alsacreations.com/article/lire/1934-Revue-de-la-definition-du-support-des-navigateurs.html	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/article/lire/1934-Revue-de-la-definition-du-support-des-navigateurs.html	(from https://www.alsacreations.com/)
17:34:32	74936/74936	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:33%20GMT	https://www.alsacreations.com/livres/	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/livres/index.html	(from https://www.alsacreations.com/)
17:34:32	30489/30489	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:33%20GMT	https://www.alsacreations.com/quiz/	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/quiz/index.html	(from https://www.alsacreations.com/)
17:34:32	20991/20991	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:33%20GMT	https://www.alsacreations.com/concours/	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/concours/index.html	(from https://www.alsacreations.com/)
17:34:33	75892/75892	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Nov%202024%2007:06:15%20GMT	https://cdn.alsacreations.net/xmedia/doc/full/1731481575-support-navigateurs-baseline.jpg	C:/My%20Web%20Sites/gyakorlat5/cdn.alsacreations.net/xmedia/doc/full/1731481575-support-navigateurs-baseline.jpg	(from https://www.alsacreations.com/)
17:34:33	37321/37321	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:33%20GMT	https://www.alsacreations.com/tuto/niveau/3/	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/tuto/niveau/3/index.html	(from https://www.alsacreations.com/)
17:34:33	47306/47306	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:33%20GMT	https://www.alsacreations.com/tuto/niveau/1/	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/tuto/niveau/1/index.html	(from https://www.alsacreations.com/)
17:34:33	48497/48497	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:33%20GMT	https://www.alsacreations.com/tuto/niveau/2/	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/tuto/niveau/2/index.html	(from https://www.alsacreations.com/)
17:34:34	22536/22536	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:34%20GMT	https://www.alsacreations.com/ident/register/	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/ident/register/index.html	(from https://www.alsacreations.com/)
17:34:34	9965/9965	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Nov%202008%2021:41:44%20GMT	https://cdnf.alsacreations.net/avatars/2-riskav.jpg	C:/My%20Web%20Sites/gyakorlat5/cdnf.alsacreations.net/avatars/2-riskav.jpg	(from https://www.alsacreations.com/)
17:34:34	19869/19869	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:34%20GMT	https://www.alsacreations.com/ident/	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/ident/index.html	(from https://www.alsacreations.com/)
17:34:34	30069/30069	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:34%20GMT	https://www.alsacreations.com/article/lire/1933-Les-import-maps-en-JavaScript.html	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/article/lire/1933-Les-import-maps-en-JavaScript.html	(from https://www.alsacreations.com/)
17:34:34	95902/95902	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202024%2016:31:19%20GMT	https://cdn.alsacreations.net/xmedia/doc/full/1729960279-import-map-tresor.jpg	C:/My%20Web%20Sites/gyakorlat5/cdn.alsacreations.net/xmedia/doc/full/1729960279-import-map-tresor.jpg	(from https://www.alsacreations.com/)
17:34:35	35471/35471	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:35%20GMT	https://www.alsacreations.com/astuce/lire/1932-Mermaid--diagrammes-schemas-et-graphiques-dans-markdown.html	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/astuce/lire/1932-Mermaid--diagrammes-schemas-et-graphiques-dans-markdown.html	(from https://www.alsacreations.com/)
17:34:35	34325/34325	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Oct%202024%2006:55:54%20GMT	https://cdn.alsacreations.net/xmedia/doc/full/1729061754-mermaid-kiwi.jpg	C:/My%20Web%20Sites/gyakorlat5/cdn.alsacreations.net/xmedia/doc/full/1729061754-mermaid-kiwi.jpg	(from https://www.alsacreations.com/)
17:34:36	30596/30596	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:36%20GMT	https://www.alsacreations.com/article/lire/1930-URL-URI-URN-quelles-differences.html	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/article/lire/1930-URL-URI-URN-quelles-differences.html	(from https://www.alsacreations.com/)
17:34:36	20853/20853	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Sep%202024%2016:06:48%20GMT	https://cdn.alsacreations.net/xmedia/doc/full/1727626008-article-urn-url-uri.jpg	C:/My%20Web%20Sites/gyakorlat5/cdn.alsacreations.net/xmedia/doc/full/1727626008-article-urn-url-uri.jpg	(from https://www.alsacreations.com/)
17:34:36	36134/36134	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:37%20GMT	https://www.alsacreations.com/tuto/lire/1931-IA--Interroger-un-LLM-en-JavaScript-avec-Ollama.html	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/tuto/lire/1931-IA--Interroger-un-LLM-en-JavaScript-avec-Ollama.html	(from https://www.alsacreations.com/)
17:34:37	61606/61606	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Oct%202024%2006:33:50%20GMT	https://cdn.alsacreations.net/xmedia/doc/full/1727764430-lama-kiwi-head.jpg	C:/My%20Web%20Sites/gyakorlat5/cdn.alsacreations.net/xmedia/doc/full/1727764430-lama-kiwi-head.jpg	(from https://www.alsacreations.com/)
17:34:37	42420/42420	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:37%20GMT	https://www.alsacreations.com/tuto/lire/1929-Tout-savoir-sur-les-variables-CSS-custom-properties.html	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/tuto/lire/1929-Tout-savoir-sur-les-variables-CSS-custom-properties.html	(from https://www.alsacreations.com/)
17:34:37	116304/116304	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Sep%202024%2017:35:01%20GMT	https://cdn.alsacreations.net/xmedia/doc/full/1727199301-les-variables-css.png	C:/My%20Web%20Sites/gyakorlat5/cdn.alsacreations.net/xmedia/doc/full/1727199301-les-variables-css.png	(from https://www.alsacreations.com/)
17:34:38	28875/28875	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Aug%202024%2015:35:08%20GMT	https://cdnf.alsacreations.net/avatars/1724686508-86746-cedric-chevillard-profil-fond.png	C:/My%20Web%20Sites/gyakorlat5/cdnf.alsacreations.net/avatars/1724686508-86746-cedric-chevillard-profil-fond.png	(from https://www.alsacreations.com/)
17:34:38	32382/32382	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:39%20GMT	https://www.alsacreations.com/article/lire/1928-Les-carrousels-slider-sont-ils-vraiment-utiles.html	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/article/lire/1928-Les-carrousels-slider-sont-ils-vraiment-utiles.html	(from https://www.alsacreations.com/)
17:34:39	195611/195611	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Aug%202024%2013:07:38%20GMT	https://cdn.alsacreations.net/xmedia/doc/full/1722517658-fondcookies-min.png	C:/My%20Web%20Sites/gyakorlat5/cdn.alsacreations.net/xmedia/doc/full/1722517658-fondcookies-min.png	(from https://www.alsacreations.com/)
17:34:39	32599/32599	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jul%202024%2014:59:53%20GMT	https://cdnf.alsacreations.net/avatars/1722351593-85711-capturedncran2024-07-30165501.png	C:/My%20Web%20Sites/gyakorlat5/cdnf.alsacreations.net/avatars/1722351593-85711-capturedncran2024-07-30165501.png	(from https://www.alsacreations.com/)
17:34:39	41348/41348	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:40%20GMT	https://www.alsacreations.com/article/lire/1927-Les-modes-d-apparence-Light-mode-et-Dark-mode.html	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/article/lire/1927-Les-modes-d-apparence-Light-mode-et-Dark-mode.html	(from https://www.alsacreations.com/)
17:34:40	60727/60727	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2013:51:58%20GMT	https://cdn.alsacreations.net/xmedia/doc/full/1721397118-alone-in-the-dark-mode.jpg	C:/My%20Web%20Sites/gyakorlat5/cdn.alsacreations.net/xmedia/doc/full/1721397118-alone-in-the-dark-mode.jpg	(from https://www.alsacreations.com/)
17:34:40	5140/5140	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Nov%202010%2009:45:52%20GMT	https://cdnf.alsacreations.net/avatars/1-20101129-rg390.jpg	C:/My%20Web%20Sites/gyakorlat5/cdnf.alsacreations.net/avatars/1-20101129-rg390.jpg	(from https://www.alsacreations.com/)
17:34:40	25888/25888	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:41%20GMT	https://www.alsacreations.com/actu/lire/1926-pixels-bretzels-100e.html	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/actu/lire/1926-pixels-bretzels-100e.html	(from https://www.alsacreations.com/)
17:34:41	88495/88495	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Mar%202024%2011:25:15%20GMT	https://cdn.alsacreations.net/xmedia/doc/full/1709724315-pixels-bretzels-100-hero.jpg	C:/My%20Web%20Sites/gyakorlat5/cdn.alsacreations.net/xmedia/doc/full/1709724315-pixels-bretzels-100-hero.jpg	(from https://www.alsacreations.com/)
17:34:41	41009/41009	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:42%20GMT	https://www.alsacreations.com/article/lire/1922-dialog-modal-popover-la-synthese.html	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/article/lire/1922-dialog-modal-popover-la-synthese.html	(from https://www.alsacreations.com/)
17:34:42	37775/37775	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jan%202024%2009:53:18%20GMT	https://cdn.alsacreations.net/xmedia/doc/full/1704102798-modal.jpg	C:/My%20Web%20Sites/gyakorlat5/cdn.alsacreations.net/xmedia/doc/full/1704102798-modal.jpg	(from https://www.alsacreations.com/)
17:34:42	34728/34728	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:42%20GMT	https://www.alsacreations.com/astuce/lire/1925-Optimiser-le-poids-des-images-SVG.html	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/astuce/lire/1925-Optimiser-le-poids-des-images-SVG.html	(from https://www.alsacreations.com/)
17:34:42	75080/75080	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jan%202024%2018:40:41%20GMT	https://cdn.alsacreations.net/xmedia/doc/full/1706467241-svg-montagnes.jpg	C:/My%20Web%20Sites/gyakorlat5/cdn.alsacreations.net/xmedia/doc/full/1706467241-svg-montagnes.jpg	(from https://www.alsacreations.com/)
17:34:43	45099/45099	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:43%20GMT	https://www.alsacreations.com/article/lire/1924-css-has-selecteur-parent.html	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/article/lire/1924-css-has-selecteur-parent.html	(from https://www.alsacreations.com/)
17:34:43	94014/94014	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jan%202024%2013:22:58%20GMT	https://cdn.alsacreations.net/xmedia/doc/full/1705584178-has2.jpg	C:/My%20Web%20Sites/gyakorlat5/cdn.alsacreations.net/xmedia/doc/full/1705584178-has2.jpg	(from https://www.alsacreations.com/)
17:34:44	39002/39002	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:44%20GMT	https://www.alsacreations.com/home/12	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/home/12.html	(from https://www.alsacreations.com/)
17:34:44	38742/38742	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:44%20GMT	https://www.alsacreations.com/home/24	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/home/24.html	(from https://www.alsacreations.com/)
17:34:45	38985/38985	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:45%20GMT	https://www.alsacreations.com/home/36	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/home/36.html	(from https://www.alsacreations.com/)
17:34:46	38599/38599	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:46%20GMT	https://www.alsacreations.com/home/48	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/home/48.html	(from https://www.alsacreations.com/)
17:34:46	38810/38810	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:46%20GMT	https://www.alsacreations.com/home/60	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/home/60.html	(from https://www.alsacreations.com/)
17:34:47	33038/33038	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:47%20GMT	https://www.alsacreations.com/home/1200	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/home/1200.html	(from https://www.alsacreations.com/)
17:34:47	744/744	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2015%20Sep%202024%2012:49:23%20GMT	https://www.alsacreations.com/xmedia/pictos/bluesky.svg	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/xmedia/pictos/bluesky.svg	(from https://www.alsacreations.com/)
17:34:47	21270/21270	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:47%20GMT	https://www.alsacreations.com/actu/add/	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/actu/add/index.html	(from https://www.alsacreations.com/)
17:34:47	23237/23237	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:48%20GMT	https://www.alsacreations.com/rss/	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/rss/index.html	(from https://www.alsacreations.com/)
17:34:47	89501/89501	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2019%20Sep%202021%2012:06:39%20GMT	https://cdn.alsacreations.net/js/jquery-3.6.0.min.js	C:/My%20Web%20Sites/gyakorlat5/cdn.alsacreations.net/js/jquery-3.6.0.min.js	(from https://www.alsacreations.com/)
17:34:47	22588/22588	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:48%20GMT	https://www.alsacreations.com/page/plan/	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/page/plan/index.html	(from https://www.alsacreations.com/)
17:34:47	23404/23404	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Dec%202024%2016:34:48%20GMT	https://www.alsacreations.com/contact/	C:/My%20Web%20Sites/gyakorlat5/www.alsacreations.com/contact/index.html	(from https://www.alsacreations.com/)
17:34:48	1813/1813	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2005%20May%202024%2020:56:41%20GMT	https://cdn.alsacreations.net/js/www/dist/www.min-ca087cd9206b8997b4cf715561d78891.js	C:/My%20Web%20Sites/gyakorlat5/cdn.alsacreations.net/js/www/dist/www.min-ca087cd9206b8997b4cf715561d78891.js	(from https://www.alsacreations.com/)
